id,address,city,latitude,longitude,site_score,state_name,county_name,state_and_county,tract,block_group,tot_population_cen_2010,hispanic_cen_2010,nh_blk_alone_cen_2010,nh_aian_alone_cen_2010,nh_asian_alone_cen_2010,nh_nhopi_alone_cen_2010,nh_sor_alone_cen_2010,college_acs_09_13,no_health_ins_acs_09_13,med_hhd_inc_bg_acs_09_13,aggregate_hh_inc_acs_09_13,tot_vacant_units_cen_2010,renter_occp_hu_cen_2010,owner_occp_hu_cen_2010,no_plumb_acs_09_13,med_house_value_bg_acs_09_13,pct_hispanic_cen_2010,pct_nh_blk_alone_cen_2010,pct_nh_aian_alone_cen_2010,pct_nh_asian_alone_cen_2010,pct_nh_nhopi_alone_cen_2010,pct_nh_sor_alone_cen_2010,pct_not_hs_grad_acs_09_13,pct_no_health_ins_acs_09_13,pct_vacant_units_cen_2010,pct_renter_occp_hu_cen_2010,pct_owner_occp_hu_cen_2010,pct_no_plumb_acs_09_13,pct_poc
969,"RTE #37, TOMS RIVER, NJ 08753",Toms River,39.9741059,-74.1592278,50.33,New Jersey,Ocean County,"New Jersey, Ocean County",722702,3,1585,111,4,0,16,1,0,258,127,88534,52417600,9,24,490,0,331700,7,0.25,0,1.01,0.06,0,6.24,8.32,1.72,4.67,95.33,0,8.32
1047,"LAKEWOOD RD, PLEASANT PLAINS, NJ 08753",Pleasant Plains,40.0180539,-74.2196849,53.48,New Jersey,Ocean County,"New Jersey, Ocean County",722002,1,3142,188,99,12,154,0,6,457,268,62015,86848100,54,162,914,0,306300,5.98,3.15,0.38,4.9,0,0.19,14.43,8.25,4.78,15.06,84.94,0,14.6
998,"RT. 539 BETWEEN RTS 537 &amp; 528, PLUMSTEAD TOWNSHIP, NJ 08533",Plumstead Township,40.0479478,-74.4760088,47.71,New Jersey,Ocean County,"New Jersey, Ocean County",718000,3,2590,122,31,3,30,0,2,280,144,89676,75032800,27,51,786,0,328200,4.71,1.2,0.12,1.16,0,0.08,9.97,6.05,3.13,6.09,93.91,0,7.27
1048,"PETERS MINE ROAD, RINGWOOD BOROUGH, NJ 07456",Ringwood Borough,41.1390878,-74.2701267,52.58,New Jersey,Passaic County,"New Jersey, Passaic County",216701,2,2463,124,50,121,21,0,7,640,169,102457,94158700,30,34,773,4,349400,5.03,2.03,4.91,0.85,0,0.28,11.21,6.67,3.58,4.21,95.79,0.5,13.1
1034,"PENNS GROVE-PEDRICKTOWN ROAD, PEDRICKTOWN (OLDMANS TOWN, NJ 08067",Pedricktown,39.7566884,-75.4283123,52.96,New Jersey,Salem County,"New Jersey, Salem County",20100,1,1773,124,136,3,16,0,2,311,116,74375,62078700,47,86,566,0,204900,6.99,7.67,0.17,0.9,0,0.11,10.31,5.98,6.72,13.19,86.81,0,15.84
961,"100 WEST MAIN STREET, BOUND BROOK, NJ 08805",Bound Brook,40.559824,-74.5367909,58.12,New Jersey,Somerset County,"New Jersey, Somerset County",51200,3,1756,1072,144,5,19,0,9,54,430,40638,20900300,48,329,206,0,246400,61.05,8.2,0.28,1.08,0,0.51,32.35,31,8.23,61.5,38.5,0,71.12
1002,"121 LAUREL AVE, KINGSTON, NJ 08526",Franklin Township,40.3881647,-74.6148792,30.87,New Jersey,Somerset County,"New Jersey, Somerset County",53402,2,3030,223,255,1,991,0,1,1373,152,133958,177078300,38,112,911,0,546500,7.36,8.42,0.03,32.71,0,0.03,3.75,5.43,3.58,10.95,89.05,0,48.55
955,"EASTON TURNPIKE, BOUND BROOK, NJ 08805",Bound Brook,40.5937807,-74.6622416,50.28,New Jersey,Somerset County,"New Jersey, Somerset County",50703,1,3314,107,70,7,1566,0,10,1532,175,155714,168939300,15,95,967,8,570200,3.23,2.11,0.21,47.25,0,0.3,3.86,5.34,1.39,8.95,91.05,0.81,53.1
1052,"WASHINGTON STREET, ROCKY HILL BOROUGH, NJ 08553",Rocky Hill Borough,40.4006196,-74.6382612,37.93,New Jersey,Somerset County,"New Jersey, Somerset County",53901,1,682,33,10,0,16,0,3,265,24,90972,30865800,12,57,223,0,442400,4.84,1.47,0,2.35,0,0.44,2.2,4.42,4.11,20.36,79.64,0,9.1
1003,"ROUTE 518, FRANKLIN TOWNSHIP, NJ 08540",Franklin Township,40.4078457,-74.7062176,30.47,New Jersey,Somerset County,"New Jersey, Somerset County",54202,2,1732,35,36,1,179,0,11,724,56,127188,96155700,40,52,514,46,625400,2.02,2.08,0.06,10.33,0,0.64,1.24,3.3,6.6,9.19,90.81,7.49,15.13
1029,"ROBIN DRIVE, ROUTE 206, SYCAMORE LANE, MONTGOMERY TOWNSHIP, NJ 08558",Montgomery Township,40.4109485,-74.7220017,37.93,New Jersey,Somerset County,"New Jersey, Somerset County",54202,2,1732,35,36,1,179,0,11,724,56,127188,96155700,40,52,514,46,625400,2.02,2.08,0.06,10.33,0,0.64,1.24,3.3,6.6,9.19,90.81,7.49,15.13
1026,"WILDCAT &amp; MAPLE ROADS, FRANKLIN BOROUGH, NJ 07416",Franklin Borough,41.1220409,-74.5804378,48.95,New Jersey,Sussex County,"New Jersey, Sussex County",372900,2,2645,200,45,7,49,0,1,373,227,58537,72040800,122,366,643,0,226100,7.56,1.7,0.26,1.85,0,0.04,10.07,8.59,10.79,36.27,63.73,0,11.41
1019,"INTERSECTION OF BROOKWOOD AND ROSS ROADS, BYRAM, NJ 07874",Byram,40.9294454,-74.7020139,50,New Jersey,Sussex County,"New Jersey, Sussex County",374300,2,2270,107,23,1,62,0,2,519,174,98704,79638900,41,63,715,0,284700,4.71,1.01,0.04,2.73,0,0.09,1.73,8.56,5.01,8.1,91.9,0,8.58
954,"44 STATION ROAD, SPARTA TOWNSHIP, NJ 07871",Sparta Township,41.0472225,-74.6304831,28.91,New Jersey,Sussex County,"New Jersey, Sussex County",373100,2,1639,91,36,1,82,0,4,582,65,138125,72721700,24,42,463,18,501400,5.55,2.2,0.06,5,0,0.24,1.92,3.93,4.54,8.32,91.68,3.4,13.05
964,"23 SOUTH FRONT ST, ELIZABETH, NJ 07202",Elizabeth,40.6362966,-74.2016192,47.13,New Jersey,Union County,"New Jersey, Union County",30600,1,1999,1188,339,0,25,0,9,70,522,43393,29774400,43,447,258,71,172800,59.43,16.96,0,1.25,0,0.45,40.13,30.63,5.75,63.4,36.6,10.52,78.09
1015,"FOOT OF SOUTH WOOD AVENUE, LINDEN, NJ 07036",Linden,40.6340353,-74.259409,50,New Jersey,Union County,"New Jersey, Union County",34900,1,975,207,62,0,55,1,1,152,51,92750,20473600,22,83,249,11,296300,21.23,6.36,0,5.64,0.1,0.1,7.23,6.88,6.21,25,75,5,33.43
1040,"ROUTE 643 TO ROUTE 31, WARREN COUNTY, NJ 07882",Warren County,40.7496608,-75.0260667,28.9,New Jersey,Warren County,"New Jersey, Warren County",32101,1,1669,72,21,1,11,0,0,400,127,98309,73323200,64,77,510,0,319500,4.31,1.26,0.06,0.66,0,0,2.96,7.41,9.83,13.12,86.88,0,6.29
1081,"3300 2ND STREET , SW, ALBUQUERQUE, NM 87102",Albuquerque,35.0380655,-106.656136,50,New Mexico,Bernalillo County,"New Mexico, Bernalillo County",4001,2,2031,1703,23,37,0,0,4,97,943,26615,18051000,30,210,392,0,90500,83.85,1.13,1.82,0,0,0.2,58.33,43.3,4.75,34.88,65.12,0,87
1096,"BROADWAY &amp; WOODWARD, ALBUQUERQUE, NM 87105",Albuquerque,34.9568026,-106.6055534,,New Mexico,Bernalillo County,"New Mexico, Bernalillo County",4001,2,2031,1703,23,37,0,0,4,97,943,26615,18051000,30,210,392,0,90500,83.85,1.13,1.82,0,0,0.2,58.33,43.3,4.75,34.88,65.12,0,87
1085,"NEAR INTERSECTION OF EDITH AND GRAND AVE, ALBUQUERQUE, NM 87102",Albuquerque,35.0848894,-106.6468148,50,New Mexico,Bernalillo County,"New Mexico, Bernalillo County",2100,1,1887,882,89,242,21,5,10,347,165,25606,25803900,93,496,56,0,276600,46.74,4.72,12.82,1.11,0.26,0.53,4.66,17.84,14.42,89.86,10.14,0,66.18
1091,"LEA AND WEST SECOND STREET, ROSWELL, NM 88202",Roswell,33.3942319,-104.5289279,50,New Mexico,Chaves County,"New Mexico, Chaves County",201,2,934,340,16,4,1,0,2,158,350,38419,26199300,108,175,226,28,108800,36.4,1.71,0.43,0.11,0,0.21,8.14,24.53,21.22,43.64,56.36,3.91,38.86
1093,"INTERSECTION OF SOUTH MAIN MCGAFFEY, ROSWELL, NM 88201",Roswell,33.3797862,-104.522782,50,New Mexico,Chaves County,"New Mexico, Chaves County",500,2,1006,677,7,8,2,0,0,80,206,33272,15806600,57,153,228,40,68100,67.3,0.7,0.8,0.2,0,0,28.55,19.18,13.01,40.16,59.84,8,69
1089,"SR279 NEAR PAGUATE, LAGUNA PUEBLO, LAGUNA PUEBLO, NM 87040",Laguna Pueblo,35.124488,-107.3382729,50,New Mexico,Cibola County,"New Mexico, Cibola County",946100,1,1282,50,0,1204,4,0,0,77,512,24792,13652300,86,40,362,106,62600,3.9,0,93.92,0.31,0,0,17.07,43.06,17.62,9.95,90.05,21.63,98.13
1088,"HWY 53, MILAN, NM 87020",Milan,35.1575673,-107.8715483,34.21,New Mexico,Cibola County,"New Mexico, Cibola County",974400,3,985,572,6,99,0,1,4,175,263,41143,17046600,84,109,299,55,78900,58.07,0.61,10.05,0,0.1,0.41,14.62,26.75,17.07,26.72,73.28,9.67,69.24
1086,"JEFFERSON AND NORTH FIRST STREETS, GRANTS, NM",Grants,35.1561381,-107.8449563,50,New Mexico,Cibola County,"New Mexico, Cibola County",974202,1,782,382,3,138,4,0,0,68,67,27750,14105700,54,125,167,0,96400,48.85,0.38,17.65,0.51,0,0,27.51,7.68,15.61,42.81,57.19,0,67.39
1087,"153 NORTH COTTONWOOD ST., LAS CRUCES, NM 88004",Las Cruces,32.3158363,-106.7590426,50,New Mexico,Doña Ana County,"New Mexico, Doña Ana County",402,3,1011,467,14,5,11,0,0,134,134,31655,14398800,18,113,422,0,38100,46.19,1.38,0.49,1.09,0,0,14.19,16.88,3.25,21.12,78.88,0,49.15
1083,"EAST OF HWY 380, CARRIZOZO, NM 88301",Carrizozo,33.6468627,-105.8721849,38.93,New Mexico,Lincoln County,"New Mexico, Lincoln County",960200,1,547,117,1,2,1,0,2,184,33,48542,22093200,162,52,206,80,101300,21.39,0.18,0.37,0.18,0,0.37,3.06,5.97,38.57,20.16,79.84,18.22,22.49
1095,"US HWY 66, PREWITT, NM 87045",Prewitt,35.3645351,-108.0440342,44.24,New Mexico,McKinley County,"New Mexico, McKinley County",946000,1,824,54,0,710,0,0,0,15,364,11875,5316800,101,18,228,289,46800,6.55,0,86.17,0,0,0,50.11,46.73,29.11,7.32,92.68,66.59,92.72
1097,"HWY 566 21 MI NE OF GALLUP, CHURCH ROCK, NM 87311",Church Rock,35.5339114,-108.5998029,30.36,New Mexico,McKinley County,"New Mexico, McKinley County",943600,2,1619,45,5,1519,0,0,0,85,677,26683,12292300,73,164,292,173,30100,2.78,0.31,93.82,0,0,0,26.12,45.44,13.8,35.96,64.04,29.37,96.91
1094,"162 NORTH RAILROAD AVENUE, ESPANOLA, NM 87532",Espanola,35.9935524,-106.0803447,50,New Mexico,Rio Arriba County,"New Mexico, Rio Arriba County",940700,3,1292,1114,8,39,9,0,0,182,200,26932,25261800,77,252,290,36,127100,86.22,0.62,3.02,0.7,0,0,25.8,15.41,12.44,46.49,53.51,5.78,90.56
1092,"NEAR FARMINGTON, FARMINGTON, NM 87413",Farmington,36.7280583,-108.2186856,39.37,New Mexico,San Juan County,"New Mexico, San Juan County",402,2,1068,216,31,327,10,0,1,47,393,30991,20247800,48,261,181,0,150400,20.22,2.9,30.62,0.94,0,0.09,22.99,35.12,9.8,59.05,40.95,0,54.77
1084,"EXIT 152 I-25, SOCORRO, NM 87801",Socorro,34.0583995,-106.8914159,50,New Mexico,Socorro County,"New Mexico, Socorro County",978303,2,1539,1001,3,24,2,0,1,97,187,31442,13539100,78,171,442,92,103200,65.04,0.19,1.56,0.13,0,0.06,30.84,16.82,11.29,27.9,72.1,17.86,66.98
1082,"NM HIGHWAY 38 RED RIVER CANYON, QUESTA, NM 87556",Questa,36.708522,-105.409338,50,New Mexico,Taos County,"New Mexico, Taos County",952100,2,985,252,3,8,4,0,1,186,113,40174,17712000,896,137,323,6,302400,25.58,0.3,0.81,0.41,0,0.1,5.72,17.36,66.08,29.78,70.22,0.45,27.2
1153,"26 RAILROAD AVE, COLONIE, NY 12205",Colonie,42.691876,-73.813959,44.58,New York,Albany County,"New York, Albany County",14001,2,682,50,17,1,24,0,0,113,77,54781,16474100,14,65,240,0,155200,7.33,2.49,0.15,3.52,0,0,14.84,17.04,4.39,21.31,78.69,0,13.49
1183,"S BROOKLYN AVE, WELLSVILLE, NY 14895",Wellsville,42.108783,-77.945381,53.9,New York,Allegany County,"New York, Allegany County",951000,1,1274,12,3,1,3,0,0,173,91,25909,27234400,83,212,333,0,65300,0.94,0.24,0.08,0.24,0,0,15.09,7.01,13.22,38.9,61.1,0,1.5
1173,"3421 OLD VESTAL ROAD, TOWN OF VESTAL, NY 13850",Town of Vestal,42.104615,-75.991676,30.75,New York,Broome County,"New York, Broome County",14301,2,713,19,27,1,35,0,0,161,163,55395,14483300,20,87,234,0,155700,2.66,3.79,0.14,4.91,0,0,0,23.42,5.87,27.1,72.9,0,11.5
1109,"EAST WINDSOR RD, TOWN OF COLESVILLE, NY 13813",Town of Colesville,42.1714173,-75.5999633,30.26,New York,Broome County,"New York, Broome County",12300,3,882,4,3,6,1,0,2,102,124,39393,17284300,128,54,292,0,88800,0.45,0.34,0.68,0.11,0,0.23,13.92,11.82,27,15.61,84.39,0,1.81
1187,"ADJ. TO ROUTE 7, PORT CRANE, NY 13833",Port Crane,42.1624,-75.8372,44.06,New York,Broome County,"New York, Broome County",12201,3,725,3,7,1,7,0,0,141,48,70469,16443500,14,40,254,0,86800,0.41,0.97,0.14,0.97,0,0,15.46,8.26,4.55,13.61,86.39,0,2.49
1188,"605 VESTAL PKWY, VESTAL, NY 13850",Vestal,42.0829355,-76.064933,37.93,New York,Broome County,"New York, Broome County",14500,2,894,26,15,0,5,0,0,245,78,54286,30018900,27,57,331,0,121000,2.91,1.68,0,0.56,0,0,5.53,6.44,6.51,14.69,85.31,0,5.15
1118,"S. GRIPPEN AVENUE, VILLAGE OF ENDICOTT, NY 13760",Village of Endicott,42.0904566,-76.078522,35.57,New York,Broome County,"New York, Broome County",13301,4,714,12,1,0,11,0,0,148,28,51169,16103300,11,23,302,0,98700,1.68,0.14,0,1.54,0,0,15.23,4.69,3.27,7.08,92.92,0,3.36
1149,"INTERSECT OF RTES 242, 353, AND BAKER RD, LITTLE VALLEY, NY 14755",Little Valley,42.2278146,-78.7633972,,New York,Cattaraugus County,"New York, Cattaraugus County",960600,4,920,9,5,16,2,0,0,89,148,44224,19995900,80,68,292,5,84400,0.98,0.54,1.74,0.22,0,0,13.37,13.5,18.18,18.89,81.11,1.13,3.48
1162,"LAUREN ST, OLEAN, NY 14760",Olean,42.0794897,-78.4307755,44.46,New York,Cattaraugus County,"New York, Cattaraugus County",961700,3,1206,57,68,11,35,0,6,201,119,40324,23922500,141,435,154,0,100600,4.73,5.64,0.91,2.9,0,0.5,10.01,9.97,19.32,73.85,26.15,0,14.68
1165,"PALMER STREET, GOWANDA, NY 14070",Gowanda,42.455614,-78.924007,50,New York,Cattaraugus County,"New York, Cattaraugus County",960400,1,974,24,5,17,0,0,0,110,79,48676,22309200,23,75,290,0,77100,2.46,0.51,1.75,0,0,0,13.5,7.85,5.93,20.55,79.45,0,4.72
1106,"STATE ROUTE 326, UNION SPRINGS, NY 13160","Aurelius, Fleming, Springport",42.857435,-76.6898,50,New York,Cayuga County,"New York, Cayuga County",41200,5,1573,40,16,0,14,2,1,205,173,60972,36194100,207,136,496,21,114800,2.54,1.02,0,0.89,0.13,0.06,7.06,11.61,24.67,21.52,78.48,2.7,4.64
1143,"KENTUCKY AVE, HORSEHEADS, NY 14845",Horseheads,42.142298,-76.82801,39.65,New York,Chemung County,"New York, Chemung County",10800,1,755,14,5,0,8,0,3,19,61,42981,16125100,17,110,225,0,74900,1.85,0.66,0,1.06,0,0.4,10.27,7.57,4.83,32.84,67.16,0,3.97
1119,"RTE 14, ELMIRA, NY 14903",Elmira,42.127985,-76.829887,46.67,New York,Chemung County,"New York, Chemung County",10600,2,1137,11,29,0,17,2,0,69,75,48589,23019100,37,204,250,0,73500,0.97,2.55,0,1.5,0.18,0,13.01,6.4,7.54,44.93,55.07,0,5.2
1185,"UNION VALLEY RD, LINCKLAEN, NY 13052",Lincklaen,42.674474,-75.8774064,34.78,New York,Chenango County,"New York, Chenango County",970200,6,683,26,0,1,2,0,0,57,58,47344,14950700,135,49,234,19,72800,3.81,0,0.15,0.29,0,0,10,9.68,32.3,17.31,82.69,4.75,4.25
1166,"PLATTSBURGH AFB, PLATTSBURGH, NY 12901",Plattsburgh,44.6551543,-73.4564319,30.34,New York,Clinton County,"New York, Clinton County",102100,1,1043,40,75,3,21,0,3,287,67,87692,39634500,39,81,283,0,206900,3.84,7.19,0.29,2.01,0,0.29,3.27,6.86,9.68,22.25,77.75,0,13.62
1174,"PENDELTON ST., CORTLAND, NY 13045",Cortland,42.5795391,-76.1660879,51.35,New York,Cortland County,"New York, Cortland County",970400,3,705,2,1,2,1,0,0,97,3,59435,18901700,18,32,241,0,103100,0.28,0.14,0.28,0.14,0,0,10.87,0.39,6.19,11.72,88.28,0,0.84
1172,"RICHARDSON HILL RD, SIDNEY CENTER, NY 13839",Sidney Center,42.2480949,-75.2477255,34.86,New York,Delaware County,"New York, Delaware County",970500,1,1084,16,8,0,2,0,0,65,88,52778,26121400,208,58,386,10,113500,1.48,0.74,0,0.18,0,0,11.58,7.59,31.9,13.06,86.94,1.64,2.4
1182,"RICHARDSON HILL RD, SIDNEY, NY 13839",Sidney,42.2480949,-75.2477255,29.36,New York,Delaware County,"New York, Delaware County",970500,1,1084,16,8,0,2,0,0,65,88,52778,26121400,208,58,386,10,113500,1.48,0.74,0,0.18,0,0,11.58,7.59,31.9,13.06,86.94,1.64,2.4
1126,"DELAWARE AVENUE, VILLAGE OF SIDNEY, NY 13838",Village of Sidney,42.3028468,-75.4030809,48.54,New York,Delaware County,"New York, Delaware County",970400,3,838,1,3,0,14,0,0,192,46,50357,21545000,30,34,342,0,92100,0.12,0.36,0,1.67,0,0,9.71,5.71,7.39,9.04,90.96,0,2.15
1191,"Wappinger Creek, downstream of Wappingers Falls, WAPPINGER FALLS, TOWN OF WAPPINGER, TOWN OF POUGHKEEPSIE, NY 12590",Dutchess,41.588439,-73.9124674,50,New York,Dutchess County,"New York, Dutchess County",190401,1,1012,102,45,2,37,0,2,282,243,93438,39502500,16,51,301,0,264800,10.08,4.45,0.2,3.66,0,0.2,8.67,21.13,4.35,14.49,85.51,0,18.59
1181,"SHENANDOAH RD &amp; BURBANK RD, SEYMOUR LANE, EAST FISHKILL, NY 12533",East Fishkill,41.525922,-73.786865,50,New York,Dutchess County,"New York, Dutchess County",50204,2,1064,105,30,1,22,0,7,259,102,61135,33877100,38,35,326,31,360600,9.87,2.82,0.09,2.07,0,0.66,12.89,11.49,9.52,9.7,90.3,8.59,15.51
1138,"15 RYAN RD, HOPEWELL JUNCTION, NY 12533-8323",Hopewell Junction,41.6119678,-73.7816832,50,New York,Dutchess County,"New York, Dutchess County",50104,1,825,71,38,0,35,0,1,206,86,109423,38303200,14,13,264,0,325800,8.61,4.61,0,4.24,0,0.12,10.73,11.44,4.81,4.69,95.31,0,17.58
1133,"ROUTE 9G &amp; HAVILAND ROAD, TOWN OF HYDE PARK, NY 12538",Town of Hyde Park,41.9636322,-73.899062,33.62,New York,Dutchess County,"New York, Dutchess County",160003,3,753,52,14,0,12,0,2,190,53,72279,23466200,34,48,247,0,360000,6.91,1.86,0,1.59,0,0.27,7.05,9.64,10.33,16.27,83.73,0,10.63
1177,"BENSON HILL RD, AMENIA, NY 12501",Amenia,41.752296,-73.562861,33.2,New York,Dutchess County,"New York, Dutchess County",40001,3,1136,61,16,2,3,0,1,89,63,54934,24963300,63,97,319,24,247100,5.37,1.41,0.18,0.26,0,0.09,9.88,6.57,13.15,23.32,76.68,5.91,7.31
1193,"N LAWRENCE RD, MOIRA, NY 12957",Moira,44.820749,-74.5898791,47.7,New York,Franklin County,"New York, Franklin County",950300,1,1941,16,1,31,15,0,0,149,161,33000,36271900,93,203,587,19,79100,0.82,0.05,1.6,0.77,0,0,15.11,9.89,10.53,25.7,74.3,2.14,3.24
1141,"W FULTON S EXT, TOWN OF JOHNSTOWN, NY 12095",Town of Johnstown,43.0067399,-74.3676356,48.36,New York,Fulton County,"New York, Fulton County",971200,4,1108,28,15,1,16,0,0,59,280,40349,21987400,61,239,236,0,91600,2.53,1.35,0.09,1.44,0,0,5.4,26.85,11.38,50.32,49.68,0,5.41
1104,"TOWN LINE ROAD, BYRON TOWNSHIP, NY 14422",Byron,43.0792746,-78.0354485,37.27,New York,Genesee County,"New York, Genesee County",950100,6,860,84,0,2,0,0,0,150,85,62639,19310200,15,38,292,0,94400,9.77,0,0.23,0,0,0,5.34,10.57,4.35,11.52,88.48,0,10
1145,"GULF ROAD, LE ROY, NY 14482",Le Roy,42.9922414,-77.933085,50,New York,Genesee County,"New York, Genesee County",951100,1,1387,24,12,4,7,0,0,284,142,60931,44204100,36,81,460,0,127600,1.73,0.87,0.29,0.5,0,0,7.22,9.61,6.24,14.97,85.03,0,3.39
1098,"RTE 23 B, SOUTH CAIRO, NY 12482",South Cairo,42.273133,-73.9554509,33.61,New York,Greene County,"New York, Greene County",80501,2,1768,74,26,13,7,0,0,217,233,47019,48560500,151,172,566,0,155800,4.19,1.47,0.74,0.4,0,0,11.34,13.41,16.99,23.31,76.69,0,6.8
1113,"3595 STATE ROUTE 3, CARTHAGE, NY 13619",Carthage,43.9828868,-75.6153797,49,New York,Jefferson County,"New York, Jefferson County",60900,2,1443,29,21,10,16,9,0,39,215,38952,26846800,51,169,412,0,87200,2.01,1.46,0.69,1.11,0.62,0,14.04,15.99,8.07,29.09,70.91,0,5.89
1100,"END OF HEWITT DRIVE, TOWN OF CHAMPION, NY 13619",Town of Champion,43.9622893,-75.6901951,48.03,New York,Jefferson County,"New York, Jefferson County",61100,3,971,31,16,2,5,0,0,153,151,61667,26253400,24,53,317,0,111900,3.19,1.65,0.21,0.51,0,0,9.19,13.51,6.09,14.32,85.68,0,5.56
1131,"BUTLER ST (BETWEEN BOND ST AND NEVINS ST, BROOKLYN, NY 11231",Brooklyn,40.6821664,-73.9863837,50,New York,Kings County,"New York, Kings County",7100,2,694,130,126,1,31,0,5,305,8,74688,35515700,11,212,95,0,1000001,18.73,18.16,0.14,4.47,0,0.72,3.64,1.22,3.46,69.06,30.94,0,42.22
1158,"SOUTH END OF IVY HILL ROAD, BROOKLYN, QUEENS, NY 11222","Brooklyn, Queens",40.7159475,-73.9305085,50,New York,Kings County,"New York, Kings County",44900,4,17,0,0,0,1,0,0,0,0,,,6,5,0,0,,0,0,0,5.88,0,0,,,54.55,100,0,,5.88
1142,"100 SUNNY SOL BLVD, CALEDONIA, NY 14423",Caledonia,42.97593,-77.8442673,33.62,New York,Livingston County,"New York, Livingston County",30100,2,1545,21,27,0,7,0,4,262,162,56442,43798500,39,178,455,6,115300,1.36,1.75,0,0.45,0,0.26,7.27,11.07,5.8,28.12,71.88,0.93,3.82
1147,"GARVIES POINT RD., GLEN COVE, NY 11542",Glen Cove,40.85894,-73.644883,50,New York,Nassau County,"New York, Nassau County",517101,2,1252,419,159,0,44,0,8,135,179,68625,23869000,17,248,187,0,465500,33.47,12.7,0,3.51,0,0.64,22.98,20.2,3.76,57.01,42.99,0,50.32
1152,"GARVIES POINT ROAD, GLEN COVE, NY 11542",Glen Cove,40.85894,-73.644883,31.9,New York,Nassau County,"New York, Nassau County",517101,2,1252,419,159,0,44,0,8,135,179,68625,23869000,17,248,187,0,465500,33.47,12.7,0,3.51,0,0.64,22.98,20.2,3.76,57.01,42.99,0,50.32
1122,"150 FULTON AVENUE, GARDEN CITY PARK, NY 11040",North Hempstead,40.7370449,-73.6581119,33.08,New York,Nassau County,"New York, Nassau County",303201,3,404,77,188,0,82,0,2,80,34,37159,6254100,6,24,87,0,503100,19.06,46.53,0,20.3,0,0.5,9,9.16,5.13,21.62,78.38,0,86.39
1186,"110 CUTTER MILL ROAD, GREAT NECK, NY 11021",Great Neck,40.782432,-73.7336902,35.76,New York,Nassau County,"New York, Nassau County",300700,1,1341,89,1,0,158,0,5,524,95,43462,65434600,145,440,361,0,517900,6.64,0.07,0,11.78,0,0.37,10.44,7.49,15.33,54.93,45.07,0,18.86
1164,"PENINSULA BOULEVARD AND, HEWLETT, NY 11557",Hewlett,40.6456217,-73.6996857,50,New York,Nassau County,"New York, Nassau County",410700,3,1117,146,40,0,122,0,5,325,76,94194,49663800,11,31,344,0,365100,13.07,3.58,0,10.92,0,0.45,5.66,5.56,2.85,8.27,91.73,0,28.02
1099,"ONE SHORE RD, GLENWOOD LANDING, NY 11545",Glenwood Landing,40.8241749,-73.6457075,41.15,New York,Nassau County,"New York, Nassau County",302000,3,1870,200,34,0,199,0,3,1068,86,114938,168917600,65,213,520,0,940600,10.7,1.82,0,10.64,0,0.16,3.43,4.27,8.15,29.06,70.94,0,23.32
1129,"288 NEW HYDE PARK ROAD, FRANKLIN SQUARE, NY 11010",Franklin Square,40.7154529,-73.677012,33.79,New York,Nassau County,"New York, Nassau County",405302,5,793,74,2,0,55,0,4,89,23,81944,20580300,13,69,212,0,440000,9.33,0.25,0,6.94,0,0.5,7.1,4.13,4.42,24.56,75.44,0,17.02
1108,"501 WINDING ROAD, OLD BETHPAGE, NY 11804",Old Bethpage,40.7501298,-73.4487055,31.62,New York,Nassau County,"New York, Nassau County",520100,5,1573,82,3,0,94,0,1,445,78,74183,63443200,18,154,422,0,558400,5.21,0.19,0,5.98,0,0.06,7.72,4.07,3.03,26.74,73.26,0,11.44
1148,"55 MOTOR PARKWAY, FARMINGDALE, NY 11735",Farmingdale,40.7260116,-73.4463876,50.65,New York,Nassau County,"New York, Nassau County",520501,1,1039,133,4,0,37,0,2,244,30,98514,40592600,6,34,300,0,384200,12.8,0.38,0,3.56,0,0.19,5.89,2.58,1.76,10.18,89.82,0,16.93
1161,"CLINTON ROAD/OLD COUNTRY ROAD, GARDEN CITY, NY 11530",Garden City,40.7424365,-73.6177325,50,New York,Nassau County,"New York, Nassau County",406600,1,1169,78,19,3,100,0,0,609,34,134625,76542500,7,17,386,3,672600,6.67,1.63,0.26,8.55,0,0,4.34,2.5,1.71,4.22,95.78,0.58,17.11
1156,"SOUTHERN END OF IRIS PLACE, NEW CASSEL/HICKSVILLE, NY 11590",New Cassel/Hicksville,40.7634735,-73.555488,50,New York,Nassau County,"New York, Nassau County",304202,1,623,54,443,0,47,0,1,155,14,152083,26955600,5,10,186,0,395500,8.67,71.11,0,7.54,0,0.16,1.3,2.34,2.49,5.1,94.9,0,87.48
1160,"ROUND SWAMP RD, OYSTER BAY, NY 11804",Oyster Bay,40.7794838,-73.4451048,58.83,New York,Nassau County,"New York, Nassau County",520100,4,1242,34,3,0,38,0,0,590,14,176983,65832100,1,0,416,0,572100,2.74,0.24,0,3.06,0,0,3.45,1.17,0.24,0,100,0,6.04
1137,"NEW SOUTH ROAD, HICKSVILLE, NY 11801",Hicksville,40.7602911,-73.5063483,41.6,New York,Nassau County,"New York, Nassau County",519300,3,1050,270,17,3,289,0,8,225,2,86912,23162800,14,83,235,0,368700,25.71,1.62,0.29,27.52,0,0.76,12.27,0.26,4.22,26.1,73.9,0,55.9
